Customer_Age,Gender,Dependent_count,Income_Category,Card_Category,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Credit_Limit,Avg_Utilization_Ratio
32,F,1,Less than $40K,Blue,1401.0,3007,84,2428.0,0.423
49,M,3,$60K - $80K,Blue,15027.0,3533,59,15027.0,0.0
37,M,2,$120K +,Blue,30169.0,2730,68,32056.0,0.059
42,F,3,Unknown,Silver,33597.0,3415,79,34516.0,0.027
36,M,2,$80K - $120K,Blue,3807.0,2283,51,5346.0,0.288
52,F,4,Less than $40K,Blue,2143.0,1353,36,2143.0,0.0
48,M,3,$60K - $80K,Gold,32199.0,3927,68,34516.0,0.067
29,M,1,$60K - $80K,Blue,21517.0,2650,65,23507.0,0.085
33,F,3,$40K - $60K,Blue,783.0,2607,44,1864.0,0.58
36,M,2,$60K - $80K,Blue,22192.0,2787,73,23032.0,0.036
36,F,4,Less than $40K,Blue,2699.0,1855,49,4277.0,0.369
56,F,2,$40K - $60K,Blue,1325.0,1706,27,2771.0,0.522
28,M,1,Less than $40K,Blue,330.0,2306,61,2265.0,0.854
31,F,2,Less than $40K,Blue,892.0,2697,68,2853.0,0.687
44,F,3,Less than $40K,Blue,558.0,3534,53,3075.0,0.819
51,F,3,Unknown,Blue,13009.0,2965,51,15340.0,0.152
55,M,3,$40K - $60K,Blue,3065.0,3524,69,3065.0,0.0
34,F,2,Less than $40K,Blue,1438.3,3044,91,1438.3,0.0
61,F,0,$40K - $60K,Blue,6305.0,3964,66,7118.0,0.114
37,M,2,$60K - $80K,Blue,8902.0,3000,70,11419.0,0.22
46,M,3,$40K - $60K,Blue,2403.0,3393,64,2403.0,0.0
47,F,3,Less than $40K,Blue,1870.0,1452,38,2821.0,0.337
54,M,1,$40K - $60K,Blue,189.0,1682,39,2706.0,0.93
50,F,3,Less than $40K,Blue,1041.0,2073,48,2999.0,0.653
36,F,4,Less than $40K,Blue,619.0,2660,62,2226.0,0.722
37,M,5,$60K - $80K,Blue,1504.0,1910,43,3351.0,0.551
47,M,4,$40K - $60K,Blue,3712.0,4129,72,5570.0,0.334
54,M,3,$80K - $120K,Blue,8879.0,1604,39,10448.0,0.15
64,F,0,Less than $40K,Blue,777.0,1755,39,2174.0,0.643
48,M,3,$80K - $120K,Blue,31501.0,3742,75,31501.0,0.0
35,M,2,$60K - $80K,Blue,20438.0,2266,74,21695.0,0.058
49,M,2,$80K - $120K,Blue,32081.0,1805,34,34516.0,0.071
42,M,5,$60K - $80K,Blue,12397.0,1703,53,13650.0,0.092
49,M,0,$80K - $120K,Blue,13639.0,4160,81,16156.0,0.156
53,F,2,Less than $40K,Blue,398.0,1398,24,2413.0,0.835
56,M,2,$80K - $120K,Blue,4331.0,1408,28,5920.0,0.268
41,M,3,$60K - $80K,Blue,3378.0,3817,81,5841.0,0.422
37,M,3,$60K - $80K,Blue,6367.0,2879,63,8418.0,0.244
30,M,0,Less than $40K,Blue,1231.0,2441,53,2490.0,0.506
45,M,3,$80K - $120K,Blue,19037.0,1792,53,20640.0,0.078
54,M,1,$60K - $80K,Blue,7265.0,1688,45,9453.0,0.231
46,M,2,$60K - $80K,Blue,6435.0,3355,58,7949.0,0.19
36,F,4,Less than $40K,Blue,590.0,3073,86,2758.0,0.786
48,M,2,$120K +,Blue,19064.0,3921,74,20148.0,0.054
59,F,0,Less than $40K,Blue,1438.3,1904,47,1438.3,0.0
60,M,1,$80K - $120K,Blue,24049.0,3103,65,26566.0,0.095
44,M,5,$60K - $80K,Blue,11420.0,3866,67,13477.0,0.153
65,M,0,Less than $40K,Blue,7738.0,3435,58,9706.0,0.203
46,F,3,$40K - $60K,Blue,7457.0,3162,64,7457.0,0.0
48,M,4,$80K - $120K,Silver,33709.0,3937,80,34516.0,0.023
53,M,3,$120K +,Blue,16650.0,1536,31,19081.0,0.127
53,F,3,Unknown,Blue,889.0,1716,38,2447.0,0.637
41,M,2,$80K - $120K,Blue,28830.0,3533,57,28830.0,0.0
37,F,4,$40K - $60K,Blue,925.0,2064,46,2563.0,0.639
29,F,0,Less than $40K,Blue,3632.0,2712,64,5240.0,0.307
49,F,2,Less than $40K,Blue,1435.0,3295,66,3397.0,0.578
47,M,3,Less than $40K,Blue,1842.0,4165,67,1842.0,0.0
53,F,1,Less than $40K,Blue,445.0,1616,37,2383.0,0.813
33,M,2,$60K - $80K,Blue,20791.0,2883,93,20791.0,0.0
34,M,1,$60K - $80K,Blue,18319.0,3948,96,19900.0,0.079
28,F,0,Unknown,Silver,30792.0,2507,64,32024.0,0.038
36,F,3,$40K - $60K,Blue,2732.0,3222,86,3701.0,0.262
30,F,2,Less than $40K,Blue,2296.0,3016,67,4199.0,0.453
34,M,3,$40K - $60K,Blue,2698.0,2664,81,4353.0,0.38
38,F,4,$40K - $60K,Blue,2396.0,899,28,4913.0,0.512
39,F,4,Less than $40K,Blue,4346.0,2674,67,5454.0,0.203
32,F,0,Unknown,Blue,791.0,2945,69,2172.0,0.636
36,M,2,$40K - $60K,Blue,328.0,2396,51,2845.0,0.885
37,F,3,Unknown,Blue,17046.0,3999,96,18570.0,0.082
45,M,4,$60K - $80K,Silver,25162.0,2058,56,25907.0,0.029
38,F,3,Less than $40K,Blue,188.0,1739,35,2206.0,0.915
31,M,0,$40K - $60K,Blue,10318.0,2015,46,12050.0,0.144
65,M,0,Less than $40K,Blue,1099.0,3913,67,2107.0,0.478
63,F,0,Less than $40K,Blue,756.0,1320,35,2107.0,0.641
65,M,1,Less than $40K,Blue,1022.0,1463,31,3539.0,0.711
43,F,3,Unknown,Blue,26400.0,3814,72,27175.0,0.029
51,M,1,$40K - $60K,Silver,16925.0,4399,64,17905.0,0.055
37,M,3,$60K - $80K,Blue,3741.0,3246,57,4940.0,0.243
55,F,1,Unknown,Blue,1772.0,1547,30,3161.0,0.439
27,M,0,$60K - $80K,Blue,2464.0,2636,50,2464.0,0.0
34,F,0,$40K - $60K,Blue,974.0,2625,52,3203.0,0.696
32,F,1,Less than $40K,Blue,818.0,2801,79,1835.0,0.554
49,F,5,Less than $40K,Blue,1993.0,4075,76,1993.0,0.0
39,M,2,$80K - $120K,Blue,32887.0,3448,53,34516.0,0.047
27,M,0,Unknown,Blue,6257.0,2498,37,7130.0,0.122
30,M,1,Unknown,Blue,11629.0,2643,72,12539.0,0.073
39,M,4,$80K - $120K,Blue,8208.0,3135,39,8208.0,0.0
42,M,2,$80K - $120K,Blue,25149.0,1988,30,26222.0,0.041
55,M,4,$80K - $120K,Blue,32979.0,3731,69,34173.0,0.035
57,F,2,$40K - $60K,Blue,1657.0,1621,32,3377.0,0.509
53,M,2,$120K +,Blue,3547.0,1380,30,5882.0,0.397
51,M,0,$80K - $120K,Blue,7158.0,2113,60,7158.0,0.0
47,M,3,Less than $40K,Blue,4086.0,3732,75,5833.0,0.3
26,F,0,$40K - $60K,Blue,4152.0,2351,42,4152.0,0.0
37,M,2,$40K - $60K,Blue,9941.0,2007,46,11699.0,0.15
45,F,2,$40K - $60K,Blue,2943.0,3968,68,4505.0,0.347
55,M,2,$60K - $80K,Blue,6474.0,3915,76,7667.0,0.156
37,M,4,$120K +,Blue,34516.0,2574,62,34516.0,0.0
36,F,3,Less than $40K,Blue,778.0,2511,51,2937.0,0.735
36,F,1,Less than $40K,Blue,3685.0,2822,73,5257.0,0.299
39,M,2,$60K - $80K,Blue,9374.0,3695,81,10331.0,0.093
47,M,4,$60K - $80K,Blue,17557.0,2142,62,17557.0,0.0
56,F,2,Less than $40K,Blue,2776.0,1596,37,4366.0,0.364
56,F,4,Unknown,Blue,5761.0,3271,71,8037.0,0.283
38,M,2,Less than $40K,Blue,8006.0,2169,38,8740.0,0.084
49,M,3,$120K +,Blue,6501.0,4098,74,8514.0,0.236
36,F,4,Less than $40K,Blue,625.0,2411,60,2002.0,0.688
51,F,0,Less than $40K,Blue,1317.0,3607,60,3132.0,0.58
26,F,0,$40K - $60K,Blue,940.0,3625,85,2010.0,0.532
34,M,2,$80K - $120K,Blue,5791.0,2361,45,7567.0,0.235
56,M,2,$40K - $60K,Blue,1730.0,1920,46,2381.0,0.273
43,M,2,$120K +,Silver,32118.0,4976,88,34516.0,0.069
47,F,3,Unknown,Blue,15232.0,3929,71,16411.0,0.072
42,F,4,Less than $40K,Blue,1438.3,3786,67,1438.3,0.0
38,M,2,$80K - $120K,Blue,2314.0,1837,47,3735.0,0.38
55,M,2,$60K - $80K,Blue,20328.0,3591,63,22127.0,0.081
28,F,0,Unknown,Blue,5685.0,2395,62,5685.0,0.0
62,M,0,$40K - $60K,Blue,5882.0,3066,61,7348.0,0.2
52,M,2,$120K +,Blue,11188.0,2109,47,11188.0,0.0
44,M,3,$120K +,Blue,1138.0,4599,75,3650.0,0.688
29,F,0,Less than $40K,Blue,3853.0,2675,57,5076.0,0.241
48,M,4,$60K - $80K,Silver,31176.0,2023,37,32658.0,0.045
43,M,3,$80K - $120K,Blue,27708.0,4549,68,28634.0,0.032
49,F,2,Less than $40K,Blue,1941.0,1803,49,3414.0,0.431
43,M,3,$80K - $120K,Blue,12315.0,2028,51,12315.0,0.0
41,F,2,$40K - $60K,Blue,778.0,3636,68,2690.0,0.711
43,M,3,$80K - $120K,Blue,12165.0,4066,74,12165.0,0.0
51,F,3,Less than $40K,Blue,803.0,3102,63,1792.0,0.552
37,M,1,$80K - $120K,Blue,18119.0,2660,70,19300.0,0.061
37,M,2,$40K - $60K,Blue,6022.0,3161,54,8120.0,0.258
49,M,5,$80K - $120K,Blue,2292.0,2584,60,2292.0,0.0
36,M,3,$80K - $120K,Blue,20089.0,2143,46,21434.0,0.063
50,F,2,Less than $40K,Blue,3424.0,4929,74,3424.0,0.0
64,M,0,Less than $40K,Blue,1586.0,1662,39,2787.0,0.431
36,F,3,Unknown,Blue,7214.0,2847,67,8696.0,0.17
45,M,3,$120K +,Blue,30472.0,1717,39,32446.0,0.061
41,M,2,$80K - $120K,Blue,6993.0,4101,88,9133.0,0.234
47,M,3,$80K - $120K,Blue,3648.0,2361,49,5116.0,0.287
39,M,2,$80K - $120K,Blue,16457.0,2783,56,18974.0,0.133
51,M,4,$120K +,Blue,9584.0,2086,44,12101.0,0.208
55,F,1,$40K - $60K,Blue,4417.0,1778,40,5379.0,0.179
57,M,3,$120K +,Blue,30542.0,3990,88,32676.0,0.065
36,M,4,$120K +,Blue,33025.0,2243,60,34516.0,0.043
35,M,2,$120K +,Blue,13423.0,3143,60,15202.0,0.117
38,F,2,Less than $40K,Blue,1017.0,1823,49,2222.0,0.542
39,F,2,$40K - $60K,Blue,5858.0,3355,77,5858.0,0.0
65,F,0,$40K - $60K,Blue,823.0,1594,36,2692.0,0.694
51,F,2,Less than $40K,Blue,5128.0,3553,78,7165.0,0.284
50,F,3,Less than $40K,Blue,1438.3,4740,81,1438.3,0.0
38,M,2,$60K - $80K,Silver,25401.0,3732,70,26988.0,0.059
36,F,1,Less than $40K,Blue,2517.0,3569,62,2517.0,0.0
41,M,3,$40K - $60K,Blue,11091.0,1234,34,11091.0,0.0
40,F,4,Less than $40K,Silver,8661.0,3502,87,10745.0,0.194
40,F,2,Unknown,Silver,32830.0,3146,66,34516.0,0.049
26,M,1,Less than $40K,Blue,842.0,2804,52,2590.0,0.675
46,F,4,Less than $40K,Blue,1249.0,3129,69,2722.0,0.541
49,F,1,Less than $40K,Blue,8228.0,4277,80,8228.0,0.0
38,M,2,$80K - $120K,Blue,9996.0,2763,62,11777.0,0.151
49,M,4,$80K - $120K,Blue,33973.0,3951,76,34516.0,0.016
38,M,3,$80K - $120K,Blue,14821.0,2876,60,14821.0,0.0
36,M,1,Less than $40K,Blue,510.3,2186,59,1438.3,0.645
34,F,2,Less than $40K,Blue,4861.0,2825,93,6131.0,0.207
52,M,5,$80K - $120K,Blue,1382.0,3452,66,2047.0,0.325
40,M,3,$80K - $120K,Blue,21160.0,3756,73,22380.0,0.055
36,M,3,$80K - $120K,Blue,11273.0,2300,60,12893.0,0.126
53,M,3,Less than $40K,Blue,1877.0,4294,66,3351.0,0.44
40,F,2,Less than $40K,Blue,2717.0,2341,57,5093.0,0.467
54,M,1,$40K - $60K,Blue,1438.3,1585,37,1438.3,0.0
34,M,4,$60K - $80K,Blue,213.0,2651,81,2165.0,0.902
62,F,1,Less than $40K,Blue,608.0,4199,77,1927.0,0.684
39,F,1,Unknown,Blue,22125.0,1994,57,22125.0,0.0
50,M,3,$120K +,Blue,32417.0,1756,35,34516.0,0.061
36,M,1,$120K +,Blue,4144.0,2546,62,5260.0,0.212
56,F,1,Less than $40K,Blue,1438.3,1336,32,1438.3,0.0
44,F,4,$40K - $60K,Blue,4333.0,1558,40,4333.0,0.0
45,M,4,Less than $40K,Blue,6637.0,1801,48,6637.0,0.0
36,M,2,$120K +,Blue,712.0,3140,74,3174.0,0.776
44,F,2,Less than $40K,Blue,2907.0,3942,69,4396.0,0.339
52,M,2,$80K - $120K,Blue,34516.0,1661,40,34516.0,0.0
50,F,3,Less than $40K,Blue,1438.3,3637,80,1438.3,0.0
53,F,2,Less than $40K,Blue,5373.0,2833,70,6853.0,0.216
36,F,0,Less than $40K,Blue,340.0,1755,42,2570.0,0.868
27,F,1,Less than $40K,Blue,1276.0,3563,70,2166.0,0.411
31,F,1,Unknown,Blue,2167.0,2271,60,3647.0,0.406
36,M,3,$60K - $80K,Blue,9898.0,2969,88,11684.0,0.153
41,M,4,$60K - $80K,Blue,4475.0,3367,66,4475.0,0.0
28,M,1,$60K - $80K,Blue,14888.0,2580,61,16604.0,0.103
59,M,1,$40K - $60K,Blue,3561.0,1505,33,5446.0,0.346
43,M,3,$80K - $120K,Blue,27931.0,3395,71,28700.0,0.027
41,M,3,$60K - $80K,Blue,1212.0,3798,58,2888.0,0.58
46,M,2,$60K - $80K,Blue,8171.0,3179,79,9451.0,0.135
51,M,3,$80K - $120K,Blue,12914.0,3504,62,13933.0,0.073
44,M,1,Less than $40K,Blue,5322.0,3411,78,6130.0,0.132
40,M,3,$60K - $80K,Blue,15008.0,3943,85,15008.0,0.0
32,M,1,$40K - $60K,Blue,2997.0,2395,57,4583.0,0.346
48,M,4,$40K - $60K,Blue,3077.0,2138,40,5268.0,0.416
58,M,2,$60K - $80K,Blue,13513.0,1599,36,14976.0,0.098
37,F,3,Less than $40K,Blue,2282.0,2751,68,2282.0,0.0
51,M,3,$80K - $120K,Blue,5130.0,1434,31,5130.0,0.0
43,F,3,Less than $40K,Blue,5702.0,3928,75,5702.0,0.0
41,M,4,$80K - $120K,Blue,14480.0,1616,43,14480.0,0.0
51,M,3,$40K - $60K,Blue,6182.0,3849,70,7570.0,0.183
52,M,2,$80K - $120K,Blue,11250.0,1968,59,12878.0,0.126
61,M,2,$60K - $80K,Silver,26218.0,3925,88,26218.0,0.0
49,M,3,$120K +,Silver,33193.0,3422,78,34516.0,0.038
36,F,3,Unknown,Blue,714.0,2812,77,2804.0,0.745
35,M,1,$40K - $60K,Blue,4625.0,2987,52,5801.0,0.203
63,F,0,Less than $40K,Blue,993.0,1550,33,2271.0,0.563
36,F,1,Less than $40K,Blue,753.0,2720,48,3107.0,0.758
33,F,4,Less than $40K,Blue,784.0,3162,99,2001.0,0.608
33,M,1,$80K - $120K,Blue,1438.3,2557,55,1438.3,0.0
65,M,1,Unknown,Blue,3762.0,4044,66,4465.0,0.157
61,M,1,$60K - $80K,Blue,1916.0,1665,32,3264.0,0.413
44,M,4,$80K - $120K,Blue,26856.0,4222,75,26856.0,0.0
38,M,1,$80K - $120K,Silver,33081.0,4238,85,34516.0,0.042
41,M,4,$80K - $120K,Blue,21756.0,3063,71,21756.0,0.0
44,F,4,Less than $40K,Blue,3175.0,3658,70,4726.0,0.328
41,M,5,$60K - $80K,Gold,31999.0,1727,35,34516.0,0.073
45,F,2,Less than $40K,Blue,5596.0,3212,64,5596.0,0.0
37,M,0,$80K - $120K,Blue,15326.0,2990,55,15326.0,0.0
51,M,1,$80K - $120K,Blue,10054.0,1976,35,11373.0,0.116
65,M,0,Less than $40K,Blue,953.0,3495,70,2644.0,0.64
37,F,1,$40K - $60K,Blue,156.0,3052,63,2673.0,0.942
54,M,4,$60K - $80K,Blue,5725.0,1543,34,7477.0,0.234
46,M,4,$80K - $120K,Blue,15310.0,4314,67,16227.0,0.057
41,M,2,$80K - $120K,Blue,16661.0,4478,76,19110.0,0.128
49,M,2,$40K - $60K,Blue,1728.0,4089,72,2993.0,0.423
51,M,2,$80K - $120K,Blue,829.0,3591,80,3290.0,0.748
50,F,3,Less than $40K,Silver,8754.0,2682,64,11176.0,0.217
48,F,4,Unknown,Blue,21416.0,4221,75,21416.0,0.0
53,M,2,$80K - $120K,Blue,824.0,1606,32,2492.0,0.669
54,M,2,$60K - $80K,Blue,12387.0,3982,58,14265.0,0.132
46,F,4,$40K - $60K,Silver,16017.0,2961,56,16985.0,0.057
47,F,4,Less than $40K,Blue,5570.0,3150,70,7469.0,0.254
52,F,4,Less than $40K,Blue,2075.0,1470,33,4592.0,0.548
43,F,4,Less than $40K,Blue,4341.0,3825,63,4341.0,0.0
41,M,4,$80K - $120K,Gold,34516.0,4077,67,34516.0,0.0
34,M,3,$60K - $80K,Silver,27710.0,4014,73,27710.0,0.0
33,F,1,Less than $40K,Silver,11848.0,2338,71,13431.0,0.118
49,M,1,$60K - $80K,Blue,1146.0,4251,69,2645.0,0.567
44,M,3,$120K +,Blue,12593.0,3683,73,14028.0,0.102
36,M,1,$80K - $120K,Blue,33742.0,3030,74,34516.0,0.022
37,M,3,$80K - $120K,Blue,4693.0,2835,57,5699.0,0.177
46,M,3,$120K +,Blue,16284.0,3018,75,16284.0,0.0
65,M,0,Less than $40K,Blue,1153.0,3250,70,3226.0,0.643
52,M,2,$80K - $120K,Blue,2025.0,3142,64,2803.0,0.278
50,M,1,$120K +,Blue,32506.0,2776,59,34516.0,0.058
59,M,1,Less than $40K,Blue,623.0,4010,79,2192.0,0.716
37,F,3,Unknown,Blue,6373.0,3676,77,8318.0,0.234
40,M,3,$60K - $80K,Blue,6391.0,2323,44,6391.0,0.0
40,F,3,Less than $40K,Blue,3791.0,3927,73,4736.0,0.2
59,M,1,$60K - $80K,Blue,8338.0,3159,69,9944.0,0.162
52,F,3,$40K - $60K,Blue,4717.0,2349,66,4717.0,0.0
43,F,4,Unknown,Blue,11250.0,3337,69,12778.0,0.12
48,M,3,$60K - $80K,Blue,14763.0,3275,60,16920.0,0.127
45,F,2,Less than $40K,Blue,723.0,1904,41,3240.0,0.777
30,F,0,Less than $40K,Blue,4704.0,3294,87,4704.0,0.0
41,F,5,$40K - $60K,Blue,13562.0,4470,83,14987.0,0.095
51,M,1,$80K - $120K,Blue,1991.0,3640,59,3554.0,0.44
46,M,3,$120K +,Blue,8289.0,3948,74,9227.0,0.102
50,M,1,$120K +,Blue,6465.0,2533,62,7522.0,0.141
31,F,0,Less than $40K,Blue,1677.0,3059,50,1677.0,0.0
48,M,1,$60K - $80K,Blue,689.0,3739,68,2319.0,0.703
39,F,1,Less than $40K,Blue,1130.0,3205,49,2722.0,0.585
50,F,2,Less than $40K,Blue,2046.0,3446,71,2046.0,0.0
47,M,4,$80K - $120K,Silver,34516.0,2851,80,34516.0,0.0
53,M,3,$80K - $120K,Blue,16983.0,2484,52,18531.0,0.084
45,M,4,$40K - $60K,Blue,4112.0,2949,54,4112.0,0.0
46,M,4,$120K +,Blue,34516.0,4143,68,34516.0,0.0
34,M,2,$80K - $120K,Silver,33253.0,2759,65,34516.0,0.037
39,M,1,Less than $40K,Blue,2169.0,2010,45,4683.0,0.537
62,M,0,$40K - $60K,Blue,1438.3,1406,27,1438.3,0.0
53,F,3,Less than $40K,Blue,1807.0,1458,29,4224.0,0.572
51,M,3,$60K - $80K,Blue,7133.0,2689,62,7133.0,0.0
34,F,1,Unknown,Blue,8396.0,3042,66,10253.0,0.181
44,F,2,$40K - $60K,Blue,4210.0,4248,65,4210.0,0.0
49,M,3,$120K +,Blue,10808.0,4084,66,12630.0,0.144
26,M,0,Unknown,Blue,18567.0,2309,71,21084.0,0.119
56,F,2,Less than $40K,Blue,1461.0,1865,42,3639.0,0.599
52,M,1,$120K +,Blue,30354.0,3650,62,31945.0,0.05
65,F,0,Unknown,Blue,5417.0,1616,32,5894.0,0.081
65,F,1,Less than $40K,Blue,2209.0,3292,52,2209.0,0.0
35,M,1,$60K - $80K,Blue,21932.0,2834,77,23447.0,0.065
48,M,3,$80K - $120K,Blue,3492.0,3750,76,4180.0,0.165
53,F,1,$40K - $60K,Blue,2703.0,4224,77,4930.0,0.452
38,M,3,$60K - $80K,Blue,1668.0,2068,34,3417.0,0.512
50,F,1,Less than $40K,Blue,2820.0,3651,59,4785.0,0.411
46,M,3,Less than $40K,Silver,12685.0,4454,74,12685.0,0.0
48,M,3,$80K - $120K,Blue,21374.0,4100,79,21374.0,0.0
36,M,2,$60K - $80K,Blue,694.0,1965,49,1911.0,0.637
41,F,2,Less than $40K,Blue,8666.0,3593,71,8666.0,0.0
60,M,0,$60K - $80K,Blue,258.0,1650,34,2759.0,0.906
49,F,2,Unknown,Blue,5984.0,1838,42,5984.0,0.0
45,F,4,Unknown,Blue,21903.0,3886,70,23000.0,0.048
36,M,2,$60K - $80K,Blue,1438.3,2882,68,1438.3,0.0
49,M,3,Less than $40K,Blue,1159.0,3332,60,2976.0,0.611
43,M,3,$120K +,Blue,34516.0,1996,48,34516.0,0.0
58,M,1,$60K - $80K,Blue,1438.3,1539,40,1438.3,0.0
46,M,0,$80K - $120K,Blue,16099.0,3656,88,16099.0,0.0
50,M,2,$80K - $120K,Blue,18408.0,3811,62,19595.0,0.061
43,M,4,$60K - $80K,Blue,11444.0,4071,64,13193.0,0.133
57,F,3,$40K - $60K,Blue,6676.0,4134,71,8184.0,0.184
30,M,1,Less than $40K,Blue,641.0,1719,45,2607.0,0.754
48,F,2,Less than $40K,Blue,5758.0,4422,76,5758.0,0.0
51,M,2,$120K +,Blue,25291.0,3920,84,25873.0,0.022
46,M,2,$60K - $80K,Blue,1038.0,4068,53,2695.0,0.615
46,M,3,$80K - $120K,Blue,19364.0,3435,56,20860.0,0.072
45,M,4,$40K - $60K,Blue,843.0,4558,60,1892.0,0.554
52,M,3,$80K - $120K,Blue,26733.0,1427,25,27751.0,0.037
48,M,5,$80K - $120K,Blue,33859.0,3661,71,34516.0,0.019
47,M,3,$80K - $120K,Blue,22063.0,3069,62,24580.0,0.102
49,M,2,$80K - $120K,Blue,29893.0,2063,48,29893.0,0.0
43,M,1,$80K - $120K,Blue,20430.0,3343,60,21165.0,0.035
47,F,4,$40K - $60K,Blue,8587.0,3451,59,9148.0,0.061
55,M,2,$80K - $120K,Blue,9090.0,1425,33,10979.0,0.172
41,F,5,Less than $40K,Blue,5668.0,3088,65,6519.0,0.131
44,M,5,$80K - $120K,Blue,1045.0,3166,72,2509.0,0.583
35,F,2,Less than $40K,Blue,2664.0,3135,59,2664.0,0.0
40,F,2,Unknown,Blue,13876.0,3441,69,14999.0,0.075
32,F,1,Less than $40K,Silver,9384.0,2914,67,10332.0,0.092
50,M,4,$60K - $80K,Blue,8588.0,3321,57,10226.0,0.16
38,M,3,$60K - $80K,Blue,10229.0,2381,40,12050.0,0.151
39,M,2,$120K +,Blue,26124.0,4199,92,26124.0,0.0
48,F,3,Less than $40K,Blue,9816.0,3489,81,9816.0,0.0
52,F,2,Less than $40K,Blue,404.0,3897,74,2783.0,0.855
49,M,3,$60K - $80K,Blue,15942.0,1742,41,15942.0,0.0
46,F,3,Less than $40K,Silver,10962.0,3418,78,12222.0,0.103
38,F,4,Less than $40K,Blue,2600.0,2114,53,4002.0,0.35
60,M,0,$80K - $120K,Silver,33128.0,3261,64,34516.0,0.04
48,M,2,$80K - $120K,Blue,8532.0,3577,82,10227.0,0.166
45,F,2,Less than $40K,Blue,2643.0,3244,62,4265.0,0.38
47,M,2,$60K - $80K,Blue,13867.0,4297,68,13867.0,0.0
43,M,2,$40K - $60K,Blue,2243.0,4023,63,2243.0,0.0
41,F,2,$40K - $60K,Blue,9864.0,3978,89,11239.0,0.122
53,M,2,$60K - $80K,Blue,21740.0,3855,70,22558.0,0.036
50,M,5,$120K +,Silver,33625.0,2687,64,34516.0,0.026
56,M,2,$80K - $120K,Blue,22461.0,1661,35,23510.0,0.045
63,F,0,$40K - $60K,Blue,218.0,4050,58,1651.0,0.868
53,F,1,Less than $40K,Blue,7897.0,4755,69,8693.0,0.092
35,F,2,Less than $40K,Blue,3356.0,1914,33,4549.0,0.262
51,M,2,$80K - $120K,Blue,3558.0,4136,65,3558.0,0.0
51,F,1,Less than $40K,Blue,7176.0,1375,33,7176.0,0.0
44,M,3,$80K - $120K,Silver,33859.0,4614,76,34516.0,0.019
38,M,3,$60K - $80K,Blue,18293.0,2958,63,18293.0,0.0
40,F,2,Unknown,Blue,16956.0,4095,67,18332.0,0.075
48,M,2,$80K - $120K,Blue,4947.0,4462,88,6383.0,0.225
42,F,3,Less than $40K,Silver,10924.0,1894,49,13441.0,0.187
50,M,2,$120K +,Blue,20114.0,4740,88,20114.0,0.0
54,F,2,Less than $40K,Blue,632.0,1689,36,2019.0,0.687
38,M,3,$60K - $80K,Silver,32723.0,4533,78,34516.0,0.052
55,M,5,$80K - $120K,Blue,1438.3,1427,36,1438.3,0.0
46,M,4,$60K - $80K,Blue,8017.0,1657,43,8017.0,0.0
49,F,1,Unknown,Blue,8519.0,3698,65,8519.0,0.0
38,M,3,$80K - $120K,Blue,32381.0,3514,63,34516.0,0.062
50,M,0,$60K - $80K,Blue,8453.0,3240,54,9474.0,0.108
40,F,3,Less than $40K,Blue,5763.0,4160,70,6587.0,0.125
32,M,1,$60K - $80K,Blue,2999.0,3018,80,2999.0,0.0
49,M,3,$60K - $80K,Blue,5682.0,3607,59,7154.0,0.206
53,M,2,$80K - $120K,Blue,2642.0,1494,36,4039.0,0.346
57,M,3,$80K - $120K,Blue,2999.0,1532,24,5516.0,0.456
64,F,0,Less than $40K,Blue,4888.0,4256,70,5577.0,0.124
34,M,3,$80K - $120K,Blue,7128.0,2902,60,8628.0,0.174
43,M,2,$120K +,Blue,28769.0,3522,74,30137.0,0.045
42,F,3,Less than $40K,Blue,7624.0,3413,66,9778.0,0.22
48,M,3,$120K +,Blue,20912.0,4172,84,20912.0,0.0
49,M,3,$120K +,Blue,13650.0,4890,64,14699.0,0.071
57,M,3,$60K - $80K,Blue,10350.0,3396,63,10350.0,0.0
44,M,4,$40K - $60K,Blue,11346.0,3784,67,11346.0,0.0
63,F,2,Less than $40K,Gold,14642.0,3640,56,15987.0,0.084
43,M,3,$60K - $80K,Blue,19711.0,3602,72,19711.0,0.0
33,M,4,$40K - $60K,Blue,6721.0,2878,63,8650.0,0.223
55,M,2,$80K - $120K,Silver,33200.0,3542,60,34516.0,0.038
50,M,2,$80K - $120K,Blue,8394.0,3323,66,9748.0,0.139
49,F,3,Less than $40K,Blue,394.0,3777,75,2454.0,0.839
48,M,3,$120K +,Blue,34516.0,1632,44,34516.0,0.0
47,F,3,Less than $40K,Blue,2574.0,3453,72,4255.0,0.395
35,F,4,Less than $40K,Blue,1904.0,2464,92,3271.0,0.418
31,F,0,Less than $40K,Blue,2756.0,2807,65,3480.0,0.208
50,M,3,$80K - $120K,Blue,10848.0,3556,68,13306.0,0.185
38,M,3,$80K - $120K,Blue,13637.0,3625,73,13637.0,0.0
39,M,3,$60K - $80K,Blue,5705.0,4444,72,6733.0,0.153
52,F,3,Less than $40K,Blue,1363.0,4293,83,2728.0,0.5
49,F,4,$40K - $60K,Blue,5606.0,2433,41,6250.0,0.103
49,M,4,$40K - $60K,Blue,2772.0,3297,66,3653.0,0.241
44,M,3,$60K - $80K,Blue,21551.0,3752,71,22919.0,0.06
